,collection,eacute,emballage,env,figure,figurine,figurines,funko,haute,licence,marvel,officielle,pop,pvc,qualité,shirt,sous,star,série,wars,category_code
925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
926,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,1,1,0,1,1140
927,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
928,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1140
929,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
935,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1140
936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
938,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1140
939,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
941,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1140
942,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1140
943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
946,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1140
947,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
948,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1140
949,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
952,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
956,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
957,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
959,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
960,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1140
961,0,0,2,1,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,1140
962,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1140
963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
965,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1140
966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
967,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1140
968,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
973,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1140
974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
975,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1140
976,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
978,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
979,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
980,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1140
985,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1140
986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1140
990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
991,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1140
993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
995,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,1,0,0,0,1140
996,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1140
997,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
998,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1140
999,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
1004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1006,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1011,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1140
1012,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1016,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1140
1018,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1024,1,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1140
1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1027,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1031,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1140
1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1033,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1035,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1039,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1041,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1043,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1140
1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1140
1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1140
1051,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,1140
1052,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1055,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1058,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1140
1059,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1060,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1061,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1062,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1140
1063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1067,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1072,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
1073,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
1074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1140
1075,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1078,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1083,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1140
1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1085,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1089,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1091,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1140
1092,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1093,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1100,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1101,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1140
1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1103,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1140
1104,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1140
1105,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1140
1106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1107,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1140
1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1111,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1112,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1140
1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1116,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1117,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1120,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1122,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1127,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1128,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1140
1129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1130,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1140
1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1149,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
1150,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1140
1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1140
1154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1155,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1140
1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1160,0,2,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1140
1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1140
1167,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1140
1169,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1182,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1185,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,1,1,0,1,1140
1186,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1140
1187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1189,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1140
1190,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1140
1191,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1140
1192,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1140
1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1194,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,1,0,0,0,1140
1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1196,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1199,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,1,0,0,0,1140
1200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1201,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1210,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1140
1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1212,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1140
1213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1214,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1140
1215,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
1216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1220,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,1,1,0,1,1140
1221,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
1222,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1223,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1140
1224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1225,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,1,1,0,1,1140
1226,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1228,0,0,0,0,0,2,0,4,0,0,0,0,4,0,0,0,1,0,0,0,1140
