,année,bd,collection,editions,histoire,jean,livre,livres,lot,numéros,pages,partitions,piano,revue,revues,romans,tome,tomes,vol,volumes,category_code
3780,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
3781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2403
3782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3785,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2403
3786,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
3787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
3788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3789,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3790,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
3791,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2403
3792,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2403
3793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3794,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
3795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
3799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2403
3801,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2403
3802,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
3803,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2403
3804,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2403
3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3807,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2403
3808,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
3809,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2403
3810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3812,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
3813,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2403
3817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
3818,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
3819,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2403
3820,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3821,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2403
3822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
3823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3824,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,2403
3825,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
3826,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2403
3827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3829,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
3834,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2403
3835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3836,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2403
3837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3840,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3842,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2403
3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
3846,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,1,0,2403
3847,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3848,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
3849,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2403
3851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2403
3852,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3855,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2403
3856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
3857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2403
3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3859,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2403
3860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3861,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3867,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
3868,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2403
3869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3870,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3872,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2403
3873,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2403
3874,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
3880,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2403
3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
3882,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2403
3883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2403
3884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2403
3889,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2403
3890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3892,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3894,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
3895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
3897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
3898,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
3899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2403
3900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3901,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
3902,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2403
3903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
3904,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2403
3905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3907,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
3908,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2403
3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
3910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2403
3912,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3916,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,2403
3917,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2403
3918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
3919,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2403
3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3922,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2403
3923,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2403
3924,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3926,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2403
3929,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2403
3930,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
3932,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3933,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2403
3934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3936,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2403
3937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3938,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3943,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
3944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2403
3946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
3948,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2403
3949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
3950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2403
3951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2403
3956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
3957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
3958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3959,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3965,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3966,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2403
3967,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
3968,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
3969,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2403
3970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
3971,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2403
3972,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2403
3973,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2403
3974,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2403
3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3987,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2403
3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2403
3991,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
3992,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2403
3993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
3995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
3996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
3997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
3998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2403
3999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
4000,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
4004,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2403
4005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2403
4008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4011,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
4012,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
4013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2403
4014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
4016,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
4017,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
4018,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2403
4019,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
4020,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
4021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
4022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4023,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
4024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
4025,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
4026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4027,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
4028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4030,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
4031,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2403
4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4033,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2403
4034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
4035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4037,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
4038,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
4039,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
4040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
4041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4042,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2403
4043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4044,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
4045,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2403
4046,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2403
4047,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4048,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
4049,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
4050,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
4051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2403
4052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4053,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
4054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
4056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
4058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4059,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
4060,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2403
4061,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
4062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2403
4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4064,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2403
4065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
4066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4067,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,2403
4068,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2403
4069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2403
4070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4071,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2403
4072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
4073,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
4074,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2403
4075,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2403
4076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4077,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
4078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
4079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
4081,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2403
