,air,auto,bébé,eau,enfant,enfants,lit,main,matériel,mode,mso,poussette,roues,réglable,sac,siège,style,sécurité,type,voyage,category_code
926,0,0,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1320
928,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,1320
929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
932,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
933,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1320
934,1,0,0,0,0,0,0,3,1,3,0,0,0,1,6,0,2,0,1,2,1320
935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
936,1,0,0,0,0,0,0,0,1,3,0,0,0,0,7,0,2,0,1,4,1320
937,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
940,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
943,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320
944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
947,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
948,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
949,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
952,1,0,10,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1320
953,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1320
954,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
955,0,2,2,0,4,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,1320
956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
958,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
959,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1320
960,1,0,0,0,0,0,0,3,1,3,0,0,0,0,9,0,3,0,1,1,1320
961,1,0,0,0,0,0,0,1,1,2,0,0,0,0,7,0,2,0,1,3,1320
962,5,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1320
963,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,2,0,1,2,1320
964,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,3,0,2,1,1320
965,1,0,0,0,0,0,0,1,1,2,0,0,0,0,5,0,2,0,1,3,1320
966,0,0,0,0,0,0,0,1,1,2,0,0,0,0,8,0,2,0,2,1,1320
967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
968,3,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1320
969,1,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,2,0,1,2,1320
970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
972,1,0,0,0,0,0,0,3,1,3,0,0,0,0,8,0,2,0,1,1,1320
973,1,0,0,0,0,0,0,1,1,2,0,0,0,0,3,0,3,0,1,1,1320
974,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
978,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
980,0,0,11,0,2,14,0,0,21,0,0,0,0,0,0,8,1,1,0,0,1320
981,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
982,2,0,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1320
983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
989,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1320
990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
992,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1320
993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1320
998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1004,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1008,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1320
1009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1010,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1320
1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1013,0,0,5,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,1320
1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1016,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1017,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,1320
1018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1019,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1021,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1022,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1320
1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1320
1025,1,0,0,0,0,0,0,4,1,3,0,0,0,0,8,0,2,0,1,2,1320
1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1028,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1029,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1030,0,0,3,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1320
1031,2,0,0,0,0,0,0,1,0,2,0,0,0,0,8,0,2,0,1,2,1320
1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
1034,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1320
1035,0,0,0,0,0,0,0,1,0,3,54,0,0,0,6,0,15,0,2,3,1320
1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1039,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1040,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1042,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
1043,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1044,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1046,1,0,0,0,0,0,0,6,1,1,0,0,0,0,13,0,2,0,1,2,1320
1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1048,1,0,4,0,0,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,1320
1049,3,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1320
1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1052,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1320
1053,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1320
1054,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1058,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1320
1059,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1060,0,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,1,0,1320
1061,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1062,1,0,0,0,0,0,0,1,1,3,0,0,0,1,9,0,2,0,1,2,1320
1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1065,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1066,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1068,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1320
1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1070,1,0,0,0,0,0,0,1,1,2,0,0,0,0,5,0,2,0,1,5,1320
1071,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1073,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1320
1074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1078,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1079,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1081,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1082,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1320
1083,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1320
1084,1,0,0,0,0,0,0,2,0,1,0,0,0,0,7,0,2,0,1,2,1320
1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1320
1087,0,0,3,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1320
1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1091,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1092,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1093,1,13,1,0,2,0,0,0,0,0,0,0,0,1,0,14,0,3,0,0,1320
1094,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1320
1095,1,0,1,0,0,1,0,1,0,1,0,0,0,0,8,0,2,0,1,4,1320
1096,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1097,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1101,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1320
1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1103,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1320
1104,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
1105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1320
1107,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1108,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1320
1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1110,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,1,0,0,1320
1111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1114,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1116,0,6,1,0,0,0,0,1,0,0,0,14,16,10,2,6,0,8,0,0,1320
1117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1118,0,2,1,0,1,0,0,0,0,0,0,5,2,1,1,3,0,2,0,0,1320
1119,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1121,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,3,0,2,0,0,1320
1122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1320
1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1130,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1320
1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1135,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1320
1136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1140,1,0,0,0,0,0,0,1,0,3,0,0,0,0,7,0,2,0,1,2,1320
1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1143,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1145,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1146,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1320
1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1148,0,0,0,0,0,0,0,4,1,1,0,0,0,0,6,0,2,0,2,1,1320
1149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1320
1157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1158,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1159,3,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1165,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1166,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,1320
1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1168,0,0,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1320
1169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1170,0,0,3,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1173,0,2,1,0,1,0,0,0,0,0,0,2,1,1,0,3,1,2,0,0,1320
1174,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1320
1175,0,0,0,0,0,0,0,1,1,4,0,0,0,0,6,0,3,0,2,1,1320
1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1178,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1320
1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1320
1181,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1320
1188,1,0,0,0,0,0,0,0,1,2,0,0,0,0,7,0,2,0,1,4,1320
1189,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1320
1190,0,6,7,1,4,1,0,1,0,0,0,0,0,0,0,11,0,3,0,0,1320
1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1192,0,0,1,0,1,2,7,0,0,0,0,0,0,0,0,0,0,2,0,0,1320
1193,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320
1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1199,0,3,0,0,6,1,0,0,0,0,0,0,0,1,0,4,0,5,0,0,1320
1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320
1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1320
1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1204,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,1,0,0,1320
1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,1320
1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1207,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1209,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1320
1210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1211,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1216,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1320
1217,0,5,1,0,0,0,0,1,0,0,0,15,10,9,2,5,0,8,0,0,1320
1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1320
1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1320
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1320
1222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1225,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1320
1226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1228,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1229,0,0,7,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1320
