,age,animaux,baby,billard,bébé,bébés,cadeau,cartoon,chaussettes,chaussures,coffret,conception,confortable,contenu,coton,design,disponible,dérapant,enfant,enfants,etiquette,fléchettes,foot,gardez,jeu,lumière,main,matériaux,matériel,mode,molle,noël,peau,petits,pied,pieds,plaît,porter,préfet,quotidien,recommandé,rendre,sentiment,sexe,slip,sol,table,âge,écran,étiquette,category_code
391,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
392,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
393,0,0,0,0,2,0,0,1,3,2,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1301
394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
395,0,2,0,0,5,2,1,2,4,2,1,0,1,1,1,1,1,0,2,0,0,0,0,1,0,1,1,2,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,2,0,0,0,1,1,1301
396,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1301
397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
398,0,0,0,0,6,1,0,0,4,0,0,0,1,1,3,1,1,0,0,2,0,0,0,1,0,0,1,2,0,0,1,0,1,2,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1301
399,0,1,0,0,5,0,0,0,7,0,0,1,0,0,3,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1301
400,0,0,0,0,4,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1301
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
402,0,0,0,0,4,2,0,3,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1301
403,0,0,1,0,3,0,1,0,2,0,0,0,0,0,2,1,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1301
404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
405,0,0,0,0,6,0,1,0,6,0,1,1,1,1,1,0,1,0,0,2,1,0,0,1,0,1,1,2,0,0,1,3,1,0,0,1,1,1,1,1,2,0,1,1,0,0,0,2,1,1,1301
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
407,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,6,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
409,0,1,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1301
410,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
411,0,0,0,0,8,0,1,0,6,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,2,0,0,1,2,1,0,0,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1301
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
415,0,0,0,0,2,1,0,0,3,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
417,1,2,0,0,7,2,1,2,4,0,1,0,1,1,1,1,1,0,0,1,2,0,0,1,0,0,1,2,0,0,1,0,1,2,0,1,0,0,1,1,2,0,1,1,2,0,0,2,0,1,1301
418,0,0,0,0,4,0,1,0,2,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1301
419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
420,0,0,0,0,3,1,0,0,3,0,0,0,3,1,2,1,1,0,1,1,2,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,3,1,1,0,0,0,0,3,0,1,1301
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
424,0,0,0,0,2,0,1,0,7,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1301
425,0,0,0,0,6,2,1,2,6,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,2,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,2,0,0,1,1,1301
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
428,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1301
429,0,0,0,0,4,0,0,2,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1301
430,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
431,0,1,0,0,6,1,1,1,4,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,2,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2,0,0,1,1,1,1301
432,0,0,0,0,5,0,0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1301
433,0,0,0,0,6,0,1,0,3,0,0,1,0,0,3,0,0,0,2,2,0,0,0,0,0,1,2,1,1,3,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1301
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
435,0,0,0,0,6,2,1,0,2,0,1,0,1,1,3,1,1,0,0,2,0,0,0,1,0,0,1,2,0,0,1,0,1,2,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1301
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
439,0,0,0,0,9,0,1,2,6,2,1,0,1,1,1,1,1,2,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,2,0,0,0,0,1301
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
442,0,0,0,0,4,0,1,0,4,0,1,0,1,1,0,1,1,0,0,2,1,0,0,1,0,1,1,2,0,0,1,0,1,1,0,3,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1301
443,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1301
444,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
447,0,2,0,0,6,1,1,2,4,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,2,0,0,1,0,1,1,2,1,1,1,1,1,0,1,1,1,2,0,0,0,1,1,1301
448,0,1,0,0,8,0,1,2,6,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,2,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,2,2,0,0,1,1,1301
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
450,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1301
451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
452,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
456,0,0,1,0,5,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1301
457,2,0,0,0,8,1,1,2,6,2,1,0,1,1,1,1,1,1,0,0,3,0,0,1,0,0,1,2,0,0,1,0,1,0,0,1,0,1,1,1,4,1,1,1,1,1,0,2,0,1,1301
458,2,2,0,0,9,0,3,0,6,2,1,0,1,1,2,1,1,0,0,1,3,0,0,1,0,0,1,2,0,0,1,1,1,0,3,1,0,1,1,1,3,0,1,1,0,2,0,2,0,1,1301
459,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
460,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
464,0,0,0,0,8,0,1,2,6,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1301
465,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1301
466,0,0,0,0,7,0,1,1,3,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,2,0,0,0,1,0,1301
467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
468,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
469,0,0,0,0,4,2,0,3,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1301
470,0,0,0,0,8,0,1,0,6,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,2,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,2,2,0,0,1,1,1301
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1301
473,0,0,0,0,4,2,0,3,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1301
474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
475,0,0,0,0,8,0,1,0,6,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,2,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,2,0,2,1,1,1301
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
479,0,0,2,0,6,2,1,1,4,0,2,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1301
480,1,2,0,0,7,2,1,2,4,0,1,0,1,1,1,1,1,0,0,1,2,0,0,1,0,0,1,2,0,0,1,0,1,2,0,1,0,0,1,1,2,0,1,1,2,0,0,2,0,1,1301
481,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1301
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
486,0,0,0,0,10,0,1,2,4,0,1,0,1,1,0,1,1,0,0,2,1,0,0,1,0,0,1,2,0,0,1,0,1,0,0,1,0,1,1,1,2,0,1,1,2,0,0,3,0,1,1301
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
488,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
489,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
490,0,0,0,0,7,0,1,2,4,0,1,0,1,1,1,1,1,0,0,2,1,0,0,1,0,1,1,2,0,0,1,0,1,0,0,2,1,1,1,1,0,1,1,1,2,0,0,0,1,0,1301
491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
493,0,0,0,0,7,0,1,1,4,0,1,0,1,1,0,1,1,0,0,2,1,0,0,1,0,0,1,2,0,0,1,2,1,0,0,1,0,1,1,1,2,0,1,1,0,0,0,2,0,1,1301
494,0,1,0,0,8,0,1,2,6,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,2,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,2,2,0,0,1,1,1301
495,0,0,1,0,3,0,1,0,1,0,0,0,0,0,2,1,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1301
496,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
498,1,0,0,0,9,0,1,2,6,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,2,0,0,1,4,1,0,0,1,0,1,1,1,2,1,1,1,0,0,0,1,0,1,1301
499,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1301
500,0,0,0,0,7,1,1,0,4,0,1,0,1,1,2,1,1,0,0,2,1,0,0,1,0,1,1,2,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1301
501,0,0,2,0,6,2,1,1,4,0,2,1,0,2,0,1,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1,0,0,0,3,0,0,1,0,1,0,3,1,1,1301
502,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
503,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
504,0,0,0,0,7,0,0,0,5,0,0,0,1,1,0,1,1,0,0,2,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1301
505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
506,0,0,0,0,8,0,1,0,6,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,2,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,2,0,2,1,2,1301
507,0,0,0,0,2,0,0,0,4,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1301
508,0,0,0,0,4,0,0,2,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1301
509,2,0,0,0,9,0,1,2,4,2,1,0,1,1,1,1,1,0,0,0,3,0,0,1,0,0,1,2,0,0,1,4,1,0,0,1,0,1,1,1,3,0,1,1,0,0,0,2,0,1,1301
510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
511,2,2,0,0,7,2,1,2,4,0,1,0,1,1,1,1,1,0,0,1,2,0,0,1,0,0,1,2,0,0,1,0,1,2,0,1,0,0,1,1,3,0,1,1,2,0,0,1,0,1,1301
512,0,0,0,0,2,2,1,0,5,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1301
513,0,0,0,0,7,0,1,4,1,1,0,0,0,1,2,2,1,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,8,2,1,0,0,0,0,0,0,1,1,0,0,10,1,0,1301
514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
515,0,0,0,0,2,0,0,0,4,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1301
516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
518,0,0,0,0,3,0,1,0,6,0,0,0,0,1,4,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
520,0,0,1,0,4,0,0,0,2,0,0,0,3,1,3,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1301
521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301
