,café,canapé,carré,case,chambre,confortable,contenu,coton,couette,coussin,couverture,cycle,decor,différent,décor,décoration,déviation,eau,fermeture,forfait,forme,glissière,home,housse,intérieur,intérieure,javel,lavable,lavage,lin,linge,lit,luminosité,lumière,légèrement,main,maison,manuelle,matériel,mode,noël,oreiller,pc,place,polyester,rideau,sofa,taie,voiture,écran,category_code
2956,0,2,1,1,2,3,1,0,0,3,3,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,8,1,0,0,0,0,6,1,0,1920
2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2958,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2959,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1920
2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1920
2961,0,2,0,0,0,0,1,3,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1920
2962,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1920
2963,0,2,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,2,1,0,0,1,2,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,3,0,0,1920
2964,0,1,0,0,0,0,1,0,0,3,0,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,3,0,0,1920
2965,1,1,2,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,5,0,0,0,0,1,3,1,1,1920
2966,0,0,2,1,0,0,0,1,0,4,0,0,0,0,0,0,1,0,2,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1920
2967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,0,0,0,0,1920
2970,1,3,0,2,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,3,0,0,1920
2971,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,1,1,0,1,0,0,0,1,1,1,1,1,2,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,3,0,0,1920
2972,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2973,0,1,0,1,1,0,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,3,0,0,1920
2974,0,2,1,1,2,3,1,0,0,4,1,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,5,1,0,1920
2975,0,0,0,0,0,1,0,3,0,4,4,0,2,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,4,1,0,1920
2976,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,1,0,0,3,0,1,0,0,0,1,0,1,7,0,0,0,1,1920
2977,1,4,1,0,0,0,1,0,0,3,1,0,0,0,2,1,1,0,0,0,1,0,2,3,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,5,5,1,1,0,0,0,3,0,0,1920
2978,0,0,0,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1920
2979,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1920
2980,0,0,1,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,3,0,0,1920
2981,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1920
2982,1,3,1,0,0,0,1,0,0,2,2,0,0,0,2,0,1,0,0,0,1,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,4,0,0,1920
2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1920
2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
2986,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920
2987,0,2,0,1,0,1,0,0,0,5,0,1,0,0,0,2,0,2,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,3,0,0,3,0,0,1920
2988,0,0,0,1,0,1,0,0,0,4,0,1,1,0,1,0,0,2,1,0,0,1,2,0,1,0,1,1,1,1,2,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,2,0,0,1920
2989,1,3,1,1,0,0,0,1,0,3,1,0,1,0,0,1,1,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,3,0,0,1920
2990,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1920
2991,0,1,0,0,0,0,0,0,0,5,0,1,1,0,1,0,0,0,2,0,0,2,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,6,0,0,1920
2992,0,1,0,1,0,0,0,0,0,2,0,1,1,0,1,0,0,2,1,1,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,4,4,1,0,0,0,1,1,0,0,1920
2993,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
2994,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,5,0,0,0,0,0,2,0,1,1920
2995,0,0,0,0,0,1,0,3,0,4,0,1,1,0,1,0,0,2,1,0,0,1,2,0,1,0,1,1,1,2,1,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,2,1,0,0,1920
2996,0,2,0,0,2,3,1,0,0,3,2,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,8,1,1,0,0,0,6,1,0,1920
2997,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1920
2998,0,0,0,0,0,1,0,0,0,3,0,1,1,0,1,0,0,2,1,0,0,1,2,0,1,0,1,1,1,1,2,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,4,0,0,1920
2999,0,4,1,0,1,0,0,0,0,2,3,1,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,4,6,3,3,0,2,3,2,1,0,11,4,0,0,0,0,4,1,3,1920
3000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1920
3001,0,3,0,2,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,1,0,1,0,1,0,0,6,1,0,0,0,0,1,2,1,1920
3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3003,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1920
3004,1,2,1,0,0,0,0,0,0,2,0,1,2,1,0,1,0,2,0,1,1,0,2,0,0,0,1,2,1,0,0,0,0,1,1,1,1,0,2,0,0,5,0,0,3,0,0,6,1,1,1920
3005,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1920
3006,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,2,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,0,0,2,3,0,0,1920
3007,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,3,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,4,0,0,4,0,0,2,1,1,1920
3008,0,2,0,1,0,0,0,1,0,2,2,1,0,0,2,0,0,2,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,0,2,1,0,0,0,0,3,0,0,1920
3009,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,1,0,1,0,0,0,0,0,1920
3010,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
3011,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1920
3012,1,3,0,1,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,2,0,0,1920
3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1920
3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3015,0,1,1,3,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,2,1,0,1920
3016,0,0,0,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1920
3017,0,2,0,0,0,0,1,0,0,2,0,1,2,1,0,0,0,2,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,3,0,0,3,0,1,1920
3018,0,2,0,1,0,0,0,2,0,2,0,0,1,2,1,1,0,0,0,1,0,0,2,0,1,1,0,0,0,3,0,1,2,1,1,0,0,1,2,1,2,7,1,0,0,0,1,2,0,1,1920
3019,1,1,0,0,2,2,0,1,0,4,0,1,0,0,2,1,0,2,1,0,0,1,2,1,0,0,1,1,1,2,1,0,0,0,0,1,2,1,1,1,0,2,0,0,0,0,1,4,1,0,1920
3020,0,1,0,0,0,0,0,1,0,2,2,1,1,0,3,0,0,2,1,1,0,1,2,0,0,0,1,1,1,1,0,0,0,0,0,2,1,0,1,0,0,2,1,2,0,0,1,3,0,0,1920
3021,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1920
3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1920
3023,0,2,0,0,0,0,1,0,0,2,0,1,2,1,0,0,0,2,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,3,0,0,3,0,1,1920
3024,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1920
3025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1920
3026,0,0,0,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1920
3027,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1920
3029,0,0,0,0,0,1,0,1,0,3,0,1,0,0,0,1,0,2,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,3,0,0,0,0,0,3,0,0,1920
3030,0,0,0,0,0,0,1,2,0,2,0,1,0,1,2,0,0,0,1,0,0,1,2,0,0,0,1,1,1,2,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,2,3,0,0,1920
3031,1,1,0,1,0,0,1,0,0,2,0,0,0,0,2,0,1,0,0,0,1,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,2,2,0,0,1920
3032,1,2,1,1,0,0,0,3,0,2,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,1,4,0,0,1920
3033,0,0,2,2,0,1,0,1,0,4,0,1,0,0,0,0,0,0,3,0,0,3,0,2,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,1920
3034,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1920
3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1920
3037,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3038,1,0,1,0,0,0,0,0,0,2,0,0,2,1,0,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,6,0,0,1,0,0,4,1,1,1920
3039,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3,0,1,0,2,0,1,0,0,0,0,1,0,0,1920
3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3041,1,3,0,3,0,0,1,0,0,4,0,0,0,0,2,0,1,0,0,0,1,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,2,0,0,1920
3042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1920
3043,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3044,0,2,0,1,0,0,1,0,0,2,0,1,1,1,1,0,0,2,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,3,0,0,1,0,1,1920
3045,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
3046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1920
3047,0,3,0,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1920
3048,0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,0,2,1,1,0,1,2,0,0,0,1,1,1,1,2,0,0,0,0,2,1,0,1,0,0,4,1,0,0,0,2,1,0,0,1920
3049,2,2,1,1,2,0,0,0,0,2,0,1,0,0,0,3,1,1,0,2,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,7,1,0,0,0,0,3,1,0,1920
3050,0,0,0,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1920
3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1920
3052,0,1,1,1,0,0,0,1,0,3,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,4,0,0,1920
3053,1,2,1,0,0,0,0,0,0,2,0,1,2,1,0,1,0,2,0,1,1,0,2,0,0,0,1,2,1,0,0,0,0,1,1,1,1,0,2,0,0,5,0,0,3,0,0,6,1,1,1920
3054,0,0,0,0,0,0,0,3,0,3,1,1,2,0,0,0,0,0,1,1,0,1,2,0,1,0,1,1,1,3,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,3,0,0,1920
3055,0,0,0,1,0,1,1,1,0,3,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,1,0,2,0,0,0,0,0,1920
3056,1,1,1,0,0,0,1,0,0,3,1,0,1,0,1,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,2,1,0,0,1920
3057,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1920
3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3059,0,0,0,4,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1920
3060,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5,0,0,1920
3061,1,3,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,4,0,0,1920
3062,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1920
3063,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1920
3064,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
3065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
3066,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1920
3067,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,3,1,0,0,0,0,3,0,1,1920
3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3069,0,1,0,0,0,0,0,0,0,2,0,0,2,2,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,5,0,0,0,0,0,0,0,1,1920
3070,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1920
3071,0,0,0,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1920
3072,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1920
3073,0,2,0,0,2,0,1,1,0,4,1,1,0,1,3,1,0,2,0,0,0,0,0,0,1,0,1,1,1,1,0,2,2,1,1,1,1,0,1,0,0,2,1,0,0,0,0,3,1,1,1920
3074,0,0,2,1,0,1,0,1,0,3,2,1,0,0,0,0,0,2,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,3,0,0,0,0,0,3,0,0,1920
3075,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,2,3,0,0,1920
3076,0,1,1,0,0,0,0,2,0,2,0,0,1,0,0,1,1,0,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,4,0,0,1920
3077,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
3078,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,1920
3079,0,0,0,0,0,1,0,1,0,2,2,1,0,0,0,0,0,2,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,3,0,0,0,0,0,3,0,0,1920
3080,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,1,4,1,0,3,0,0,3,0,0,1920
3081,1,3,1,2,0,0,1,0,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,3,0,0,0,2,0,0,1920
3082,0,2,0,0,1,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,1,0,1920
3083,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3084,0,2,0,0,0,0,1,0,0,2,0,1,2,1,0,0,0,2,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,3,0,0,3,0,1,1920
3085,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
